id	document	label
221150	감동적이다 토기울타리의 길이 2286km임	1
10237814	OCN에서 방금 봤는데 정말 재밌게 봤어요	1
8727808	여자주인공 좋아서 뛰는 모습.	1
9137958	나는 100년뒤의 나를 만들어 나의 선택의 결과들을 보았다. 모든 선택이 비극임을 알고 제3의 선택을 해서 100년뒤의 내가 내가 될수있었다. 상상력과 존재의 의미, 우연과선택의 결과에 대해 생각해볼수있는 좋은영화.	1
6302959	말숙이 연기 잘하네 ㅋㅋㅋ	1
130404	왜만들었는지 모르겠고 기억이안날정도로 재미없다	0
9315048	스토리는 뻔해도 액션하나로 10점ㅎ	1
9882802	기립박스를 치우게 만드는 영화	0
8075489	상처주는 이유는 누군가에 상처받았기 때문이고 상처받았기에 누군가에는 상처를 주게되는 어긋남의 로맨스. 부유하듯 떠다니는 카메라 속 이미지에 부유하듯 떠다니는 상처받은 영혼들.	1
9134297	권상우 최지우 응원하신분들 결혼해서 남자 또는 여자한테 당해보세요 드라마라고 함부로 말씀마세요제발 당해보지 않으면 하지들마세요	0
6978927	이걸 볼봐에 영어 단어를 한자 더 외우는게 잼난다.... 헛웃음만 나온다.	0
6217537	점점막장이네....이드라마는도대체 사람인기척을못느끼나?ㅋㅋㅋ아놔ㅡㅡ	0
8750604	소재는 성인 껀데 연출은 초딩 꺼네	0
4047624	다 좋았다. 줄거리, 구성, 이야기 전개, 캐릭터, 공포감 등만 빼고.	0
5322429	인물 하나하나 매력적인 드라마. 지적이고 인간적이며 따뜻하다.	1
7472949	끼기긱	1
9154503	뻔한 10분 짜리 뮤직비디오를 억지스럽게 100분까지 끌고 갔다는 느낌을 주는 영화.이걸 보느니 차라리 트와일라잇을 볼 것. 배우 낭비, 풍경 낭비 .개연성 제로에 억지 설정 스토리.	0
7063273	이영화는 스토리개연성 따질거없는 그냥 10주년 기념작이다. 단순한 팬서비스 차원의 영화도 깔거면 나가라	1
9572100	감동....그자체..영화를보면서 어떻게 저렇게 주인을향한마음이 한결같은가 이생각을하게되네요..	1
6862105	아휴...질질끌어도 넘심해요..강태범 이상하게 만들고..볼때마다 짜증나요.	0
6032688	여전한 섭소천여신..거기다 이가흔까지...2편 나름대로의 매력과 재미까지.	1
8486656	잘봤습니다. 임상수 감독님 화이팅!	1
5045594	악플이 자자하길래 예고편만 봤는데 이미 상황끝!!!!!!!!	0
244845	영웅본색 못지않게 재밋는 주윤발의 알려지지 않은 명작.	1
2719255	평점매기는것 자체가 무의미하다	0
8768961	예전에 봤던건데 평점 거품쩐다.. 울나라꺼라고 후하게주는느낌ㄷㄷ 6점정도가적당하늣	0
5816975	난 1점을	0
1811985	니콜이 생각없이 질른영화	0
9589154	나도 월광보합이 있었으면 좋겠다	1
9774158	너무 재밌는대 너무 짧다.극장에서 봣어야 됐었는대‥ 그래야 OST도 빵빵하게 들었어야 됬는대 아쉽다 ‥	1
8913670	당시의 센세이션함을 잊을 수 없다.	1
9813644	유치한 판타지. ‘이건 뭐지’ 라는 생각이 들게 만드는 영화	0
6653665	진짜 재미있습니다 김원효 목소리가재미있네여	1
9306907	조용하다못해 지루했다. 막판엔 시계를 계속 쳐다봤다. 그래도 조금 공감은 갔다.	0
4923758	에이....OO....	0
9601988	클라이맥스 감동을 위해 제쳐둔 수많은 것들.	0
854629	잤-_-다.보다가 딴짓 했-_-다	0
7696868	저 배우들로 이딴 영화밖에 못만드나 싶네. 중고등학생이 만든 3류로맨스소설보다 못하네	0
5100218	도대체 말하고자 하는게 뭐임? 보는 내내 허술하고 시간 아깝단 생각밖엔..	0
8741387	헐리우드 배우들의 즐거운 일본 여행	0
1536287	와~~지금봐도 정말 감동이네요.바람과함께살아지다 다음으로 느끼는...	1
9466352	이건 정말 대박이야. 복수전도 기대되고..	1
3201634	하악 두근두근대는데 이영화 보고싶당	1
204913	실망한작품	0
6711529	일본껀 않보고많다.	0
7549717	이런스타일 이젠 진부하다.. 재미는 있지만 킬링타임정도지 9점대평점은 진짜 너무 오바 ㅡㅡ;;;;;;	0
4175983	재밌어 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ	1
10261345	정말재밌게봤습니다 근데 영화 끝나고서도 설현이 제일 안쓰럽더군요 ..	1
7750892	진짜 존나웃겨디짐	0
9111977	이건 아닌것 같네요... 아무리 드라마라지만 우리나라가뒤숭숭해서 국민들의 마음이 불안한 때에 이런 불륜드라마를 보는데 화만 치밀어 오르네요...	0
9512457	엄청 재미있음, 꿀잼 허니잼	1
7888275	이딴 영화를 투까지 찍을줄이야.....	0
5712281	이렇게 심심한 소재로 이런 긴장감을 줄수있다는게 대단하다	1
9005959	이딴것도 영화라고ㅠㅠ	0
3051600	시간도 아깝고 돈도 아깝고	0
10105032	해운대에서 나오는 주인공들이 나와서 더더욱 재밋엇다	1
6162381	ㅅㅂ 이런걸 영화라고 만드나 하참-- 어이가 없구만	0
2240104	스릴러일 수도 있겠다... 긴장감이 전혀 느껴지지 않는...	0
9122904	모크슈라 .. 정말 마음이 아프네요	1
9258620	영화를 통해 책도 알게 되었는데... 정말 책에서의 아슬란은 좀 찌질...;; 그래도 영화도 책도 정말 마음에 든다. 내가 해리포터보다 더 먼저 보고 더 좋아하는 판타지 영화! 지금도 자주 본다!	1
9665366	신민아와 둘이 찍은 사진에서 솜사탕으로 얼굴을 가린 류승범. 정말 짠했던거 같다. 그래도 처음부터 끝까지 재밌었던 영화! 기분 좋아지는 산뜻한 영화였다	1
815664	킬링타임 용으로 제격이다	1
6316428	뻔한스토리지만서도 재밋게 잘안듬	1
9256284	특이한소재로제작하면그만인줄아는감독이라고건방지게생각했다이영화를보고나서다시봤다김기덕은몇번의생을산사람처럼인간의 모든내면, 모든심리를꿰뚠사람이다난20대후반여성으로가난도겪어보고자수성가로갤러리아포레를구입할만큼의성공도했지만다부질없는걸알기에김기덕은천재다정말놀랐다	1
10120910	여릴때 처음으로봣던 애니메이션영화로 기억난다. 아직까지도 너무너무좋아함	1
5590970	헐리웃가서3류조연에 대머리다된 윤발ㅃ돌이가 딴영화 평점깍구다님 나도1점준다	0
8016231	내가 진짜 영화관가서 존적이 한번도 없는데 이건 수면제가 따로 없더라심지어 영화관에 에어컨을 미친듯이 틀어서 겁나게 추웠는데도 잠이 오더라	0
6984556	참신한줄거리 니콜키드먼의 연기력	1
3803263	진짜 잘만든 영화	1
4943267	25년이 지난 지금 봐도 손색없는 영화, 여운이 오래 남네요. 정말 잘 봤습니다.	1
1624888	반담..아..배우는 좋은데..영 영화는...	0
2684560	토요명화의 추억과 함께 유쾌/통쾌한 십대 액션영화!	1
8926238	넘기면서봤는데도 슬프네 ..	1
9982678	난 재밌게봣는데..vudwjaqhrh shffoTs[p//	1
10021327	댓글 쓰려고 첨으로 로긴해서 리뷰씁니다.영화 시작하자마자 5분만에 설마..설마 저러고 계속 떠들어대진 않겠지...설마가 진실로.. 영화 내내 시덥지 않은 남자 둘이 계속 떠들어대고, 멋진 장면, 맛있는 음식 참내~ 그 수다가 말아먹어요!!그냥 핵노잼	0
7358241	아~... 뭔가밋밋하지만기억에마니남고..여주인공개얘쁘다.. 이런영화가마니잇쓸까?...	1
5203004	잔잔한감동...	1
1354057	최고의 드라마. 소재굿, 캐릭터가 살아있다는 느낌! 시즌2내놔~	1
4717958	사각턱 윤소이 개안습	0
8784144	2.22를 가기위해 별 3개 ㄱㄱ	0
2101748	현실 비평인가? 조작된 섹스문화 컨텐츠들에 길들여진것인가?	0
6154484	제발 좋은 영화는 많은 사람들이 볼 수 있었으면. 부산에서 보기 너무 힘드네요.	1
6672904	불편하다는 이유만으로 여자들한테 적으로 낙인찍힌, 그러나 세계에서 더 알아주는 감독의 한지붕에 사는 OO와 여대생 컨셉의 초기수작.	1
9301977	누군가가 틀어줘서봤는데 무섭다기보단 계속 집중하게됨ㅇㅇ	1
8400501	이걸 볼바에 차라리 그시간에 멍때리고 있는게 더 낫다	0
6194987	모든 정혜씨들, 미안해요.	1
8030945	짜증 지대로 맛탱이간 영화	0
8820270	Raindrops keep falling on my head	1
8483868	너란좀비 예쁜남자 으흠~	0
4987278	낚이지마세요 ㅠ.ㅠ	0
8786966	익숙함,새로운설레임의 유혹 그러나 그 새로움마저 시간이 지나면 똑같은 익숙함을 가져다 주는것을 우리들은 알고 있다.새로운것을 찾지말고, 있는것에서 새로운것을 찾아보자	1
9477639	완전재밌게봤어요!!홍보가 아쉬운 영화네요	1
9646853	괜찮은 영화인데 의외로 평점이 낮네요..	1
1654345	매우 재밌게 봤어요.	1
9846753	노잼 하히후헤호파피푸피포루루룰루 숲소그로가자	0
5248171	슬프고 재미있게 봣어요~ ^^	1
10079065	하여간 댓글꼬라지하곤 어미가 삼시세끼 꽈배기만 삶아주나아주 배배꼬여가지고; 마지막에 억지감동구겨넣은게 아니라 할머니 속사정계속나왔었고 중간중간 계속아픈씬 있었는데 그걸마지막에 코믹으로 없애는게 더이상한거 아니야?? 영화를재미로만볼꺼면 보지를마 제발;;	1
3052502	새로움 없이 예전에 많이 보아온 공포물 더 어설프다	0
7055620	ㅡㅡ	0
7685384	미녀 삼총사랑 뭐랑 다를까?	0
7532514	쵝5! 소장하고 싶은 드라마	1
1972943	저 스크린 찢으러 갈뻔 했습니다^^*	0
3996171	영화 좋은데..평점이 안타깝네요. 잔잔하고 먹먹한 조제호랑이같은 느낌의 영화-	1
8653006	담담하고 담백하게, 신파없는 시한부	1
8788925	마지막에 왜 춤추는 거야 노래 가사도 갑자기 무슨 사이비 숭배하는 교단에서 영화를 만든 것처럼 느껴지고 그냥 엔딩이 모든 걸 퍽덮해 버렸다 도대체 엔딩이 왜 이따구지?	0
291138	100점!!	1
7222731	아이고~~정말 귀여워요ㅠㅠㅋㅋㅋ마음이 치유되는기분ㅋㅋ*^^*	1
9613738	박미선은 웁니다...	0
8397865	에라이 상ㄹ 장난도 정도가있다	0
47552	정말 괜찮은 영화!!! 하지만 마니아가 아니라면 피해가시길	1
9291041	많은 여운이 남는 영화 : )	1
8642578	이거6살이하 어린애들한테는 엄청먹힌영화인뎁쇼	0
6094955	감동적이에요ㅠㅜ 마지막에 하이라이트!!!!톰!!!@!ㅋ	1
9130123	쓰레기 허접한 영화. 시간 아깝다.	0
1759325	나 이거 비디오 있어...	1
8777286	블법 업로드놈들이 점수올려놓네//	0
8666256	원작은 안봤는데 피씩할 정도네요.	0
8639103	감독에게 찬사를 보낸다. 객관과 주관 사이에서 담대한 줄타기를 했을 용감한 그녀에게.	1
8019118	늑대아이와 같은 감동을 느꼈습니다 ㅠ.마지막이 급전개이고 끝이 명확한거 같지 않아서 아쉬웠지만요 ㅠㅠ	1
3972627	피어스브로스넌이 멋지긴 한데 좀 부족하다	0
5070764	놀이로 즐기면서 범죄를 저지른다. 철 없는 애새끼들	0
3082019	회의적인 사람들을 3시간이나 그린 지루하고 산만한 3류 개똥 영화	0
8200965	이 좋은 소재를 가지고....어떤 OO이 각본 쓴건지 실력 최악이다.	0
9265033	처음에는 기대없이 봤는데...오오...정말 볼만한 영화입니다. 소재도 신선해서 더 기억에 남네요	1
8909925	내가본 드라마와 영화 중 최고!! 오래 기억될 작품일꺼같다!!!	1
9210837	왜 시청률이 안나오지 엄청 재밌은데 입소문 엄청내야겠다!!! 꿀잼	1
8303700	웃기지도 로맨틱하지도 않다	0
8716825	10점짜리 영화다...	1
9665766	그냥 처음부터 끝까지 길예르모 델 토로가 맡았더라면	0
1429941	아이들의 순수함이 너무나도 유치해보인다.. 지루그자체	0
3078667	영화 초반부 관심끌기는 좋은데 후반부 참.. 할말도 없음..	0
6113310	클리셰 천국 , 그냥 시간 죽이라고 만든건가	0
10113089	도움이되는영화였어요 누구한명이라도 따뜻하게안아주었더라면 그렇게되지않았을텐데 라는생각이 들고 피해자가 더고통받는현실이 마음이 아프네요	1
6843590	흠.. 첨엔 양한방 합동여서.. 흥미가 있었는데.. 흠.. 짐은 넘 한인물에 편중한듯하네요.. 소시여서 그러나...여하튼 초기보단.. 지금은 별루인듯함.. (순전히 개인적인 생각임)	0
7274556	끝내주는 싸이코 연기	1
7282365	앜ㅋㅋㅋ	1
8097045	평가조차 하기싫다..	0
8645225	영화 진짜 짜증 ㅡ 김혜수 소리 꽥 지르는거 보고 열불나고 태수를 몇번이나 불러 ㅡ살면서 이렇게 어이없는영화 첨임 ㅡ 이거 왜 끝까지 봤을까ㅡ 스토리가 없음 ㅡ욕나오네	0
8097127	이 영화를 보면서 너무 내 어린시절이 생각나고 그리워서 눈물이 많이 났다	1
89426	음..한가인 출연작이 의외로 적네...아직 신인이라서 그런가..	1
8904292	뭥미???? 괜히봤써 짜증나	0
920956	강추	1
8462352	스토리가 정말 좋다 반전도있고 스릴도있다	1
7661777	ㅉㅉ 닭씨	0
6757708	개나 줘도 보지않을 쓰레기영화	0
8663666	진심 지금봐도 재미있다	1
2505688	긴장감을더고조시킬수있었을텐데; 죽음을암시하는대사때문에깬다. 신선하나그저그렇다	0
9699091	진짜 개재미없음 진심 시간아까웠다 무슨맨홀ㅋㅋ	0
9115161	배우는 좋은데 스토리는 영...	0
8861640	조카들 보여주기 좋음. 아이들이 좋아할 요소가 많이 있는 거 오래간만에 봤네요~~	1
8486695	제니퍼 코넬리 아주 섹시하다	0
8776137	부끄러워 숨겨두었던 내안의 치옥을 정면으로 보니 이제야 할수 있는 문제들의 사유	1
9139052	정말 쓰레기 같아요저런 내용이 아무리 젊은 세대라 해도 티브이 까지 나와야 하나요!! 복장. 단어. 사상. 딘딘 정밀 쓰레기다	0
9753482	눈시울이 뜨거워지는 영화.	1
6413064	예전에 우연히 본 유럽영화와 줄거리가 같네요. 감독이 같기라도 한듯 똑같이 만들어 논 건 쫌...	0
9279668	초반부터 뻔하고 쉽게 예상할 수 있는 결과를 거의 끝날 무렵에 모두 놀랄줄 알고 내미는 수준 낮은 영화... 이미 이런 반전은 다른 영화에서 종종 보여줬으며 수준 높은 영화는 그 결과에 따르는 의문까지 납득이 가도록 풀어주는 현실이건만..	0
2474134	델핀 속에서 부정하고 싶고 숨기고 싶은 나를 훔쳐보게 된다	1
7611808	와...먼가..전율이이는영화엿다... 10점짜리영화는아닌데 10점줄만한영화	1
2718962	게이트 속편으로 전편 못하다	0
7114692	유치하고 유치하고 유치하다. 저 감독세끼 이름 꼭기억해두겠음	0
189416	제레미 형 왜 나왔어 T_T. 만약 피터 잭슨이 만들었다면...	0
5650142	화면 자체가 멀미나구요. 영화 보는 내 짜증. 이걸 영화라구 볼수있을까요 ?	0
47981	다른 영화들도 쪽팔리게 만드는 영화 . 왜 만들었을까 -	0
6405335	영원한국민오빠 연기도 최고 노래도 최고 막강동안	1
6275259	사랑은 무슨ㅋ 부끄러운 과거를 아름답게 상상하는 늙은 OO의 이야기일뿐	0
5493928	돈 없다는 핑계는 말자. 상상력의 부재. 약수터는 평소 좀 가보셨는지. 각본이 참...	0
4391794	난 쓰레기라고 말하고 싶다. 돈이 아깝다	0
5349847	완전짱임 지연짱	1
6385676	시대적 배경이 잘 드러나고 재밌었다.	1
9305598	영화보면서 열받고 어이없는건 첨이네ㅡㅡ	0
7765583	완전재밌음!	1
5288394	역시 애국가는 1절만 했어야 지루함이 없다	0
9810683	진짜 주인공여자분 연기..진심 배우인지 궁금해서 검색까지해봄. 외모나 매력면에서 대체 어디가 어우동인지를 모르겠음ㅠㅠ진짜 몰입안됨.. 감정이입 절대안됨 총체적난국.. 나름 스토리는 흥미로운데 못살린듯..	0
9806770	평점 왜이렇게 낮아? 소름돋는다 진짜	1
3546537	브루스윌리스가 엉뚱한 각본을 만난경우	0
8198332	'절절하게' 란 표현은 이 영화에 어울리지 않을까	1
8851168	졸리의 복수극과 액션 하나로 대만족이었다	1
6399016	100부작은 되야 진가가 발휘될 드라마. 쩝 아쉽네.. 암튼 점점 재미나게 보고 있어용	1
7738221	잔잔한 전개 실화라서 가슴에 더 와닿는다	1
5697314	베우들 발연기에 긴장감도 전혀 없고 잔인하지도 않으며 보는 내내 지루 했다 18	0
3979236	이딴영화보지마라 내가 영화보면서 처음으로 사기맞은기분든다	0
10205556	리부트 해야하는 영화 1순위! 감독은 길예르모 델토로	1
7726222	아버지의 반의 반도 못 미치는 연출력	0
3619613	아놔 이게 무슨영화.. 너무 지루해서 중도포기...;;	0
5680557	어설픈연출	0
6998501	평점 깍아야지 ㅋ	0
2484251	매 회당, 한 편의 영화를 보는듯한 착각을 느끼게 해준다	1
1365929	아주 약간 지루할 뿐, 재미는 최고!! 귀여운 벌레들~ ^^	1
9733701	신선한 소재..정말 재미있게 푹 빠져서 봤었음 ㅎㅎ	1
1310471	지금봐도..정말 좋음..학을 타고 나는 매염방의 모습이란..최고!	1
9581619	갓지현 대박 슬프기도하고 ..좋았던 영화	1
3105659	어릴때 봤던 제일 기억에 남던 영화	1
8894861	추억돋는다정말....	1
3054472	재미도없고 감동도 없고 ㅡㅡ	0
7130647	1편보다 더 스릴잇고 멋잇다 진짜 재밋다 ㅋㅋㅋㅋㅋㅋㅋㅋ	1
6114088	속편이 더 나은 드문 경우	0
7618403	뒤늦게 응칠보게됨 넘 설레여ㅋ서인국 앓이중ㅜㅜㅜㅜ	1
9422896	성유리만 이쁨....휴	0
7343538	죠죠죠죠죠죠O	0
10056666	보다가 소름돋았다...지금껏 본 공포영화중 탑 5안에 드는 영화다들 양산형 싸구려 공포영화에 찌들어있는건지 리뷰보니 기가차네....	1
9961168	지금 메르스 퍼지는거 보고 딱 이 영화 생각나서 다시 봤는데...조심들 합시다	1
10090123	1점주려고 로그인햇다 이걸본게 아직도후회된다	0
1723187	굿!!	1
7845150	달인은무언가한분야에뛰어난사람인데..먹방그것도욕하면서. 그런사람을..유익한정보바랍니다..대충때우지마시고..신뢰도가그닥..	0
4033302	예술과 철학에 빗대 놀아나는 홍상수식 따라잡기,	0
8805653	자기 작품의 아류작을 스스로 찍는 코폴라	0
4040652	솔직히 지겹다. 라스트모히칸,히트 시절을 좋아했던 나머지...	0
4238277	협객은 무슨...한낱 깡패새끼를 미화하지 말라.	0
8734900	원피스 역대최고 극장판...	1
10177141	인류의 기원에대한 상상력넘치는, 자칫 사실적이라 할수잇는 내용이다. 상상력과 기원에대한 고찰을 자극시키는 SF영화다운 최고의 SF영화이다.	1
9937930	진짜 잼났음 차기작이 너무 기대됨	1
8811267	왜 만들었을까? 재미없다	0
9339556	도저히 끝까지 못 보겠어요 ㅋ 헤어질 빌미는 여자가 제공했고 해명도 없었는데 뒤늦게 남자가 미안하다하고 화해하는 장면에서 버로 껐습니다 ㅋ 세상사 이렇다면 혼자 살겠소	0
2427466	울린다.	1
8109519	별로 웃기지도 않고 재밌지도 않고..	0
10155885	모두 지루하다고 하길래 보는 걸 계속 미루다 이제야 보게되었는 데 진작 볼걸 이런 생각이 들었다 ㅠㅠ 파이널 편이 기대된다 파이널 주인공을 보니 이번 1편에서 나온 반삭언니가 비중있게 나오는 것 같은 데 이 언니가 어떤 반전을 보여줄지 기대된다	1
3970085	흥미로운소재일수있었지만 살려내지못한 각본과 연출 그리고 출연진	0
10037760	잔인한모습에 짜릿한 느낌을 받아야하나?	0
8359046	오리지널 캐스트들의 힘. 최고	1
8188276	명작영화를 리메이크 할려고 했으니 이렇게 못만들지 차라리 망작을 리메이크해서 명작으로 만들던가... 이건 감독의 자기만족 영화같애	0
9831566	이와 비슷한 한국영화들의 장면들을 이곳에서 모두만날수있습니다	1
502217	그래서 어쩌라고... 별 없음	0
8296881	역사상 가장 치열하지 않은 전투인듯;;;	0
9508041	집중해야만 이해가 가는 진행이지만 추천 !!	1
9978829	이 애니메이션은 역사에 길이 남을 작품이다!!!	1
7447695	결과주의적영화.	0
5432498	윤은혜 아직도 발연기던데 ㅡㅡ;; 손발이 오글거려 ㅠ_ㅠ	0
5709770	이런장르의 영화는 재미없어도 중간은 가는데 이건 진짜 재미없다	0
10126893	좋은영화잘봤습니다	1
8189896	너무 질질끌어....지입으로 밝히고 반성하는것도 아니고 반성은 커녕 헛소리만 나블나블~~ 시람들 다 걱정하게하고.. 복수도 아니고....회개도아니고....머지??? 너무 지루해여~~~ 매일똑같은내용...	0
10037461	우리는 그저 선량한 시민들이였습니다	1
9273990	재미는 레알 개노잼. 노출빼곤 진짜 보는내내 시간이 정말 아까웠다	0
4394643	한마디로 엄마찾아 삼만리네 지루하고 재미없다	0
9477235	중간에 나오지 않은 걸 아직까지 후회하고 있다 극혐	0
10091994	마지막 참호에서 웃는 장면이 많은걸 느끼게 해준다...	1
10257790	아 이건 진짜 아니였다 진짜 재미있었나?	0
8146857	tv 전기세가 아깝다!!!	0
6725869	외쳐 ! 절망!	0
10247257	평점이 지나치게 낮네요	1
5221150	말이 필요 없는 명작 이런영화를 이제야 보다니	1
3349421	숨은그림찾기 영화, 경쾌한 알트만	1
7199946	이정도 평점은 좀 오바다	0
7485340	존경하는 평론가 이어령 선생이 몸소 쓴 소설을 읽었을 때처럼 당혹스러움.	0
9245237	일루미나티영화 헐리웃의 현실을 보여준다 올리버스톤은 일루미나티라고 확실하게 말할수있으며 여기나오는배우들은 모두다 일루미나티 꼭두각시들이다 그 유명한 플래툰에서조차 일루미나티 심볼들이 나온다 플래툰에 병사들 목걸이를 봐라 일루미나티심볼들이다	0
9139212	미국 코미디중 핫칙이랑 이 아메리칸파이2가 젤 웃기다ㅋㅋ 아메리칸파이 시리즈 중 2가 진짜 웃김 ㅋㅋ1편3편 다 필요없다 4편이후 후속작들은 쓰레기임	1
7890225	중반까지 원인 모를 전쟁속에서의 나약한 민간인들의 모습들은 볼만했지만.. 이후 영웅으로 진화할려는 모습에서 오글오글..	0
2152883	어제 압구정CGV에서 봤는데 도대체 내용이 뭔지..ㅡㅡ	0
8473959	정말 아쉬움이 많이 남는 영화.. 한국형 환타지 장르에 앞으로 이만한 투자를 한 작품이 나올런지.. 스토리 액션 그리고 연기력에 문제가 있는듯하나.. 응원의 뜻에서 평점 9!	1
8210689	차라리 외계인을 대려오지 그랬냐...	0
3479468	즐거운 인생보다 한술더뜬다..끝까지 보기힘든 싸구려영화	0
8695857	이런 미친 테러리스트 찬양하는 영화가 먹혀들어가는 OO같은 국민수준. 이새끼들이 뭔짓을 했는지 제대로 알면 좋아할수가없지	0
1973237	괜찮은 드라마	1
1453262	황수정 나오면 안본다	0
7768074	요..용가리..99년인데...	1
7082885	어이그 이거도 영화라고,,평점이 8.4나 되네. 대한민국 영화관객의 현실이다.	0
8889761	마이클이 잘못했네-_- 영화내내 줄리의 미련은 갑갑하고 키미는 둘 사이에서 짠하고.. 본격 어장관리남의 한 어항에 두마리 물고기 밥주기 영화내내 찝찝했음	0
6628044	뻔한 스토리와 엉성한 CG 집어치워라 쓰레기 영화	0
10134680	아후.. 진짜 뭐라는거야..연출이 중구난방 난리났다.. 이 영화의 의미는 감독만 알뿐..	0
7999703	2022년에 나와도 10점인 영화대중적이지 않고 다크한 영화 다시는 나오지 못할 명작	1
10026562	도랏멘.. 왠만하면 영화보는데.. 내 시간 아까움	0
9722446	진짜 별로던데..솔직히 지루했음..내용도 별거없고	0
7045038	suck off 칠판에 한자그리고 좆질하는게 한동안 잊혀지지가안아쪄	0
6708289	잔잔히...보고나서도 계속 머리속에 남는 영화....굿~~!!	1
8150792	10->9 내가 간다!	0
8505429	최창민캐스팅은 옥의티..유인영같은 여자 만나고싶다...암튼 몇번봐도 재밌네...	1
9494511	와우, 놀라운 영화. 욕망의 길을 세심하게 묘사했다. 룰루, 앨리... 여주인공 못지 않게 앨리 조연 역할이 탁월. 비애스러우면서도 여운이 남는 결말이다.. 나 좀 살려줘,하던 마지막 대사. 기대 이상인 영화!!	1
6080872	아내를 살릴려고 백방으로 노력하는모습 정말 감동입니다	1
6755577	영화자체가 너무 잔잔해서 누워서 보는 중간중간 살짝 졸기도 했다. 그렇지만 본것이 조금도 후회되지않는 괜찮은 영화. 무엇보다 풋돈자를 볼수있었다는 점에서 가장 나를 만족시킨 영화였다.	1
8510210	jyp... 니 소속사 애들이나 챙겨라 제발..너만 티비나오지말구...	0
4499500	좋네요	1
9636234	최고다. 무간도보다 훨씬 좋게 봤다.	1
8929639	제점수는요 1점입니다	0
9258004	이딴 영화가 있을줄은 생각 못함	0
6369539	결말빼고는 아드레날린팍팍!! 남자들 강추임	1
8099667	내가 보다보다 이런 영화는 첨 본다.기차타고 오는 지겨운 상황이 아니었다면...애로 비됴보다도 스토리가 허술함.마이너스 별점 제도가 없는게 아쉬울정도	0
9340408	tv전기세가 무쟈게 아까운 한쿡 조폭영화ㅉㅉㅉ	0
9300248	조선 아이들의 눈부신 활약에 가슴이 따뜻해졌네요	1
10262713	주윤발이 나와서 그나마 볼만했네요	1
310145	현실의 부조리함에는 당당히 맞서 싸워야 함을 알려준 영화.	1
5919744	로얄 탄넨바움과 하얀 리본 사이 그 기묘한 긴장감	1
36153	에이.; 도진오라버니가 주연이 아니잖아.;-0-	0
9880487	캐릭터들 다 너무 귀여움ㅋㅋㅋㅋ악당빼고	1
9082214	이게 무슨.. 1점도 아까운 영화다. 반전? 무슨 반전? 애쉬튼커쳐가 자신이 남창짓하며 살았던 것을 반성한다고 생각하는 사람들이 많은 것 같은데 과연..? 저런식으로 사는 인간들이 제일 싫은데 딱 그 캐릭터임. 평점 글 보고 끝까지 본 내가 한심스럽다	0
5576979	평점이 너무 낮아서 설마 하고 보지도 말아요.. 저 처럼 시간낭비해요 ㅡㅡ;;	0
9210430	수준높은 코미디의 진수	1
3256274	내 생애 최악의 영화...	0
285947	과연 이영화를 007시리즈라 할수있을까 시리즈중 최악중 하나	0
9858352	제니퍼로랜스 연기개잘해요	1
206343	싸부... Shall we dance? 오!필승 노유정!	1
4559473	배우님들 오늘 뮤지컬 재미있었습니다.(대구장동초등학교 6-6 4번)입니다	1
9484615	전작땐 어려서 그냥저냥 뭣도 모르고 봤지만 성인이 되어 요즈음 전작들을 보아하니 지금하고 너무 똑같네요. 가르치려드는 대사, 노래방, 춤, 욕설과 폭력.. 김수현 작가 드라마도 맨날 여주들 우유마시더니 이 작가도 변한게 없고... 왜이래 작가들...	0
2679127	초딩 영화	0
8747993	빈디젤이 나오지 않았지만 엄청난 스케일과 스릴, 서스펜스, 스피드 영화의 재밌는 요소는 모두 있고 굉장히 재밌다. 보면서 계속 감탄했다. 최고중최고다.	1
3058768	데모니즘을 좋아하는 나로써는 정말 흥미진진하게 볼 수 있는 영화였다.	1
6522835	대중성이 없는 영화	0
2210230	머저리들이 아니고서야 이 많은 수의 표절을 인간이 해낼수 있을리가 없다	0
8059524	나 옛생각나서 두번째 보지만 그래도 잼있다. 실제?풍자?웃기지마라 영화는 영화다. 어이없는 1,2점 있어서 10점 넣는다.	1
6767265	천재다 그러나 섹슈얼 사이코를 미화시키는 더러운 기분..	0
1687805	최고의 요리영화...	1
4518240	평점이 너무 높다	0
10020093	제가 정말 많이 아끼는, 영원한 1등인 작품입니다. 정말 좋아해요. 아직까지도 응원하고 있어요. ♥♥♥	1
7894561	이걸 보느니 차라리 샤크나이트를 보세요	0
4061871	그 당시 사회상을 정말 잘 그렸다	1
8498184	정말 BOB 만한 미드는 없는것 같다 정말 대단한 드라마다. 10점은 당연한 것이다.	1
8300162	원더풀마마 잼께 잘봤습니다~^^	1
9307994	킬링타임용 딱 그정도인듯외계생명체와의 SF물에 모든극적인요소를 억지로 다 끼워넣은듯 정작이도저도아닌 에매하고 밋밋해진 영화 개인적으로 더씽을 재밌게보셨다면 이건 안보시는게나을듯	0
9677472	아이들이 너무너무 좋아하네요	1
7254272	재밌음	1
10239642	도대체 이게 왜 잼있는지 모르겠다 ㅡㅡ;	0
9354181	무슨 내용인지 전혀 기억없는 영화	0
7552851	야기분조타!	1
6244183	지금 봐도 잼있다~~~	1
